Zeit,shiba-inu
1728774316831,0.000017964773900850718
1728778391985,0.000017839635642502748
1728781949527,0.000017712677968637847
1728785582263,0.00001762608378440887
1728789145072,0.000017666074994969548
1728792796902,0.000017602175449135192
1728796379065,0.000017758337568412386
1728799988457,0.00001782580505045137
1728803592674,0.00001773506361326365
1728807221298,0.000017759702681421598
1728810774268,0.000017841755697844424
1728814405921,0.000017708723491864502
1728817979912,0.0000176615137712487
1728821601927,0.000017605001521009008
1728824765273,0.00001760018226146587
1728828986361,0.00001750984184198641
1728832637434,0.000017311036714130563
1728836188243,0.00001724983806561786
1728839793761,0.00001744255365776575
1728843405708,0.000017192944382032337
1728846967058,0.000017264658091021946
1728849802166,0.00001729588978384153
1728853327075,0.000017309291178999328
1728856917698,0.00001746072652746416
1728860528396,0.000017498299876393957
1728864073830,0.000017622281798136934
1728868425623,0.00001743903472454811
1728871234026,0.000017436332228169123
1728875578345,0.00001746517140196306
1728878722686,0.000018011420725645736
1728882982888,0.00001780958339721286
1728886576304,0.000017789412931797536
1728890074803,0.000017881451367903883
1728893060517,0.000018052820157311954
1728896935724,0.000017933243280156134
1728900395497,0.000018103426352047494
1728903687591,0.000018106182248679333
1728907958866,0.00001807344884265699
1728911694450,0.00001799547202925856
1728915061194,0.000018169229155368223
1728918897543,0.000018332392534269005
1728922323384,0.000018268007908932686
1728926094428,0.000018202956092896856
1728929042566,0.000018233756637193197
1728932664641,0.000018219509472660965
1728936133432,0.000018251455668214297
1728939735957,0.00001833387626711652
1728944153533,0.00001845190358181355
1728947068437,0.000018914117360487734
1728950680262,0.000018710745751294084
1728954347496,0.00001872329266489321
1728957838264,0.000018747826349120375
1728961704591,0.00001871442197054567
1728965384637,0.000018408295324648963
1728968852738,0.000018452135682684684
1728972273959,0.000018175559638606085
1728976541384,0.000018363193346157827
1728979253172,0.000018302153888828596
1728982918162,0.000018414265519639733
1728987347100,0.000018217581120715047
1728990771011,0.00001817379016008637
1728994235793,0.000017908463826084557
1728997778359,0.000018116687596555533
1729001274041,0.00001865794729702148
1729004641133,0.000017829394443941565
1729008710229,0.00001806467896711672
1729012010413,0.00001816378038242761
1729015758943,0.000018138138257491693
1729019693558,0.000018061153712634515
1729022725298,0.000018113958688713224
1729026052676,0.000017826146511486193
1729030059543,0.000017961002255113905
1729033607799,0.00001801806571536779
1729037205531,0.000018219730084520342
1729041046123,0.00001812908174905932
1729044757244,0.000018354159766304794
1729048363980,0.000018256600839853575
1729051930755,0.000018214610196513782
1729055547625,0.00001811077760130501
1729059153554,0.000018252045580682824
1729062765230,0.00001803339430508978
1729066333496,0.000018152067441490115
1729069975847,0.00001847856443861384
1729072840811,0.00001894336991945304
1729076728033,0.000018629470310181662
1729080216145,0.000018665083440561164
1729084496965,0.000018785030337745835
1729088014446,0.00001880049272568449
1729091657417,0.000018547597984436088
1729095127657,0.00001857929019649528
1729099129088,0.000018471548465079698
1729102548890,0.000018662743309713953
1729105786183,0.00001858911199694081
1729109747325,0.00001881890939773152
1729113194648,0.000018735241562909157
1729116460010,0.000018695912190159382
1729120394034,0.00001866466212567513
1729124244719,0.000018603508245635605
1729127773723,0.000018424324332025716
1729130493562,0.000018427206858257874
1729134298263,0.00001832846780619483
1729138603190,0.00001842356564645387
1729142235207,0.000018260382022143975
1729145871857,0.000018141416758277968
1729148999073,0.000018143776700022565
1729152251975,0.00001813052409120085
1729156539265,0.00001813793324090227
1729159778583,0.000018062335807149724
1729163224306,0.000017924353419021167
1729167224925,0.00001781113380639895
1729170650512,0.000017926062856825164
1729173710190,0.000017903747668424413
1729177913255,0.000017797957031379674
1729181754949,0.000017798761560508254
1729184769797,0.000017857068999046807
1729188581227,0.000017745208950760042
1729191987704,0.000017667022342058266
1729195976595,0.000017859982708044787
1729199738245,0.00001812579319495524
1729202896349,0.000018131246043092628
1729206539126,0.000018169381830617256
1729210667374,0.000018144650184090162
1729213376172,0.000018350965812494317
1729217815268,0.00001904167277243368
1729221244413,0.000018966733885350766
1729225013907,0.000018821496872549715
1729228395604,0.00001868146281157539
1729231302662,0.000018791259859009673
1729235190643,0.000018933749637783112
1729238915355,0.000018822400325885665
1729243139174,0.00001879946677775371
1729246718228,0.000018748984913968407
1729250326821,0.000018820688012844345
1729253743053,0.000018674926436024105
1729256797327,0.00001860679944268114
1729260030892,0.000018750860599529518
1729264054370,0.000018801264278148056
1729267584985,0.00001886805329989552
1729271936258,0.00001896198136274742
1729275489327,0.000018889601255772707
1729278196011,0.000018900967993624275
1729281887620,0.000018830093569486714
1729285493825,0.000018642457049386014
1729289700644,0.000018699032871876413
1729292674453,0.0000187090677552595
1729296833202,0.000018744037402644565
1729300289591,0.000018729233913957695
1729303251987,0.00001918024124692946
1729307819529,0.000019425017616121108
1729311283503,0.00001924594051497736
1729315058808,0.00001910969905820397
1729318891547,0.000019257740983770126
1729322466556,0.00001932004896217095
1729325916242,0.000019201724868532946
1729328977569,0.000019240839058845683
1729332153401,0.00001926424814855404
1729336549766,0.000019350953413490497
1729340154733,0.000019083250448608314
1729343313936,0.000019242371176128458
1729346624454,0.00001913253623384765
1729350342822,0.000019269482845994065
1729354052466,0.000019055490203431076
1729357611101,0.00001889337051896848
1729361908732,0.000018871928962514568
1729364977265,0.00001893134980436809
1729368634628,0.000018948098003961485
1729372599310,0.000018978673629370834
1729376200909,0.00001890372826943268
1729379614350,0.00001894777521838553
1729383237180,0.00001906885936639063
1729386042000,0.000018840922758971985
1729389985482,0.00001875358247642378
1729393716635,0.00001870868308946373
1729397442332,0.000018630969237379296
1729400959529,0.000018649219782452316
1729404591749,0.000018605033543508807
1729408010900,0.000018700814672833524
1729411829083,0.00001874245971138012
1729415586583,0.00001862829372789831
1729418899437,0.000018774476680149875
1729422486002,0.000018731956997392103
1729426344584,0.000018792211900856795
1729429978446,0.000018566451131373223
1729433566978,0.000018717518120519955
1729436544258,0.000018703824684880566
1729440370935,0.000018704503718418426
1729443968490,0.000018829783008191043
1729447847091,0.00001889951378105637
1729451243442,0.000018829678502810714
1729454969575,0.000018737798440318612
1729458843393,0.000018889376903620413
1729461653070,0.000018865655232734525
1729465373680,0.00001908773808139951
1729469141621,0.00001902456308973582
1729473240656,0.00001907705765275833
1729476774433,0.000019106265397333585
1729479857909,0.00001890633569809605
1729484059210,0.000018964348635591276
1729487689524,0.000019233643692313858
1729491180620,0.00001914215958293444
1729494057063,0.000019120529967931766
1729497793934,0.000018990178625264756
1729501404025,0.000018829887217778817
1729505013925,0.000018736603946720595
1729508936876,0.00001862529827039937
1729512677213,0.00001874827193777934
1729515890743,0.00001862002743784306
1729519756967,0.00001827500217132949
1729523873329,0.000018152405965452286
1729526780320,0.000018208152038804807
1729531069570,0.00001829884970924861
1729534701783,0.000018321663327070463
1729538473052,0.000018477659857998892
1729541728064,0.000018505113302100117
1729545675162,0.00001855791216743833
1729548764164,0.000018520688657639393
1729552545696,0.000018430310987833035
1729556452051,0.00001840758443935158
1729559974967,0.000018308193942681425
1729562774821,0.000018476413248090946
1729567084726,0.000018456029396425775
1729570074002,0.000018385410980003604
1729574236132,0.00001847682847088498
1729577796009,0.000018555609806390538
1729581451404,0.000018466690333736487
1729584392000,0.00001827843573501978
1729588524851,0.0000180959328058269
1729592121313,0.000018089466259637357
1729596000426,0.000018243332654521735
1729598837672,0.000018224025888626902
1729602878254,0.000018066825031410885
1729606138817,0.000018040030919844952
1729609589631,0.000018267664003614645
1729613564274,0.000018145065336775266
1729616903461,0.000018089337763631648
1729620589920,0.00001828275146811531
1729624328594,0.000018240320732779502
1729627635736,0.00001821066210714379
1729631910133,0.00001817887508195027
1729634757689,0.000018206353068100033
1729638111208,0.00001826241777156793
1729641937531,0.00001815155148250906
1729645929932,0.000018040632185249032
1729648898197,0.000018057531004586368
1729652894370,0.00001797868061230407
1729656497734,0.00001797378248472265
1729659833574,0.000017958997663395656
1729663450791,0.000017914889983976233
1729667379300,0.000017944957970031412
1729670618169,0.0000178309748996336
1729674808815,0.000017670823590055575
1729678606996,0.000017769732318317456
1729682042494,0.000017754732082077593
1729685683796,0.00001762123687001979
1729689108111,0.00001765359624600877
1729692132955,0.000017816825388121457
1729695736451,0.000017747752007853125
1729699981026,0.00001749696516765498
1729703439242,0.000017405613381941197
1729707287975,0.00001720255153419166
1729711025551,0.000017317415469786193
1729713884147,0.00001752854161709751
1729717772314,0.000017644931431029824
1729721131212,0.000017567032813655055
1729724641659,0.000017569782013985832
1729728368023,0.0000176512755616341
1729731807487,0.000017909626459726966
1729735935540,0.00001776000116597741
1729739610180,0.000017859889214066298
1729743047472,0.000017818956391393606
1729746834193,0.000017889475535768323
1729749856017,0.000017871924560109616
1729754105490,0.000017766070893191575
1729757846201,0.000017693915209255845
1729760759905,0.000017445942248376315
1729764881086,0.000017538777241630937
1729768158367,0.000017542270165181505
1729771267344,0.00001761003605092554
1729775084806,0.000017737281808346335
1729779519906,0.00001777944145950783
1729782579829,0.000017757983365542935
1729786134261,0.000017761000597156586
1729789920878,0.000017748822145373604
1729793005723,0.000017799008655988663
1729797249312,0.000017798782727529792
1729800353660,0.00001795679988550099
1729804204898,0.00001790400877160874
1729808025592,0.00001806152951823596
1729811399458,0.000017999061677970214
1729815089968,0.0000180424534967896
1729819150472,0.00001784094580115441
1729822235773,0.000017827673554182132
1729825389937,0.000017816258843635402
1729828900248,0.000017798820050184525
1729833379743,0.000017616831842955475
1729836134823,0.000017669207322585328
1729839782560,0.00001761414095176568
1729843551574,0.000017566346570036264
1729847929972,0.000017663845311659313
1729850913750,0.000017726309168909515
1729854625374,0.000017735026545813645
1729858231243,0.00001784647288575851
1729861323566,0.000017699426556102358
1729864980887,0.00001772432176306976
1729868829310,0.000017725125815146093
1729872429308,0.000017362120162572947
1729876260100,0.000017460245053462042
1729879908744,0.00001700727944938877
1729883411893,0.000017271680070926783
1729887403047,0.00001729816649993615
1729890287377,0.000017326845813893872
1729894178297,0.000017402918263161558
1729897839815,0.000017043473161138213
1729901901986,0.000016458882122579078
1729904908959,0.00001664562893565149
1729908534019,0.00001655744063667355
1729912410396,0.0000166574113177406
1729915892907,0.000016744308743173837
1729919232209,0.000016825635492831724
1729923534423,0.000016836655372513365
1729926594665,0.000016908387087485303
1729930693696,0.00001693514515829272
1729934249203,0.000016924594803430707
1729937724236,0.000016912016197484716
1729941328515,0.000016879329136883837
1729944453150,0.000016948891426076666
1729947977036,0.00001693152264219463
1729951554452,0.000016781235855065195
1729955590892,0.0000166472870939046
1729958493965,0.000016676067957741845
1729963101018,0.00001677392980367152
1729966644964,0.000017037609287019417
1729969647905,0.000016974365311438418
1729973908465,0.000017025103589915658
1729977513924,0.00001705691251094302
1729981074508,0.000017052731838083375
1729984418682,0.000017009499737795195
1729987639253,0.000016998786390721356
1729991245992,0.000016914282058434275
1729994781207,0.000016957015905760064
1729998339159,0.00001694185775625694
1730002438766,0.00001705222928174622
1730005993284,0.000017010167058594566
1730009360174,0.0000170071822465095
1730012942821,0.00001699238610341384
1730016157060,0.000016989234184029905
1730019756248,0.000016966878611017708
1730023774776,0.00001688780950520275
1730027254664,0.00001684368032164868
1730030868763,0.0000168944654377524
1730034361215,0.00001697696329740491
1730037933097,0.000017082304496444118
1730042060805,0.000017099158980269294
1730045920285,0.00001729541779345985
1730048602140,0.000017279588330489607
1730054181474,0.000017164993030934724
1730056285228,0.000017084096856733582
1730059888863,0.000017120764576791932
1730063630424,0.00001712650795050784
1730067158106,0.00001728948335739186
1730070856818,0.00001732074862428531
1730074541843,0.00001722452993875224
1730078072999,0.000017116335470050553
1730081662706,0.000017067230361733393
1730085274011,0.000017121179267453944
1730088860134,0.000016981673715195752
1730092593141,0.000016911566539006417
1730095321419,0.000016945368082361406
1730099092323,0.00001692206302523773
1730103087264,0.00001701409113985519
1730106384578,0.00001698245857743839
1730110489780,0.000017085284980176237
1730113866895,0.000017033097292538844
1730117695509,0.00001703847675954607
1730120703104,0.000017111233738754947
1730124602365,0.00001717774101982023
1730128150270,0.000017252600015107695
1730132311231,0.00001718998050477103
1730135405249,0.00001711372034522707
1730139545946,0.000017370757460841738
1730143274938,0.0000175318066709107
1730145882648,0.000017796132369715873
1730150436852,0.000018102794830384148
1730153999041,0.000018246875037531293
1730157068651,0.000018202563874540657
1730160504853,0.00001823733920158409
1730164773504,0.00001842776013457137
1730168226591,0.000018634194864969807
1730171787251,0.000018528737996124507
1730175396317,0.00001840571164005658
1730179108942,0.00001823542497031597
1730182591070,0.000018334607382768136
1730185491954,0.000018261030458760937
1730189608708,0.000018229411690703414
1730193467429,0.000018294273657792703
1730196265302,0.000018446003888254328
1730200270204,0.00001882132374459542
1730203512813,0.00001874269376373291
1730207182900,0.00001860769730738818
1730210906689,0.000018721551835989
1730214584761,0.000018699434419586816
1730218864306,0.00001905533631186271
1730221619637,0.000019570225917288394
1730224904308,0.000019334285957918174
1730228613844,0.000019373839013791347
1730232564206,0.000018793718317830782
1730236443169,0.00001874239532493647
1730239623226,0.000018800121204480673
1730242978046,0.00001900083210499765
1730247060814,0.000019094565522524504
1730250425253,0.000018921426745227674
1730254776225,0.000019214352094717344
1730258577074,0.000019019640484510255
1730261992851,0.000019031752470937232
1730265687666,0.000019084951621413925
1730268103150,0.000019118390918772852
1730272404693,0.00001894706556854257
1730276282086,0.00001879051295874825
1730279674488,0.00001859976794512331
1730283404590,0.000018643954523279886
1730286620879,0.000018555091882467395
1730290609389,0.00001847379795745689
1730294313722,0.000018439171351286076
1730297154169,0.00001851509186389486
1730301104526,0.000018604910987533917
1730304057493,0.00001840316122862369
1730307659783,0.00001850122176583887
1730312152205,0.000018524397842188254
1730315457360,0.000018451611786860816
1730318597951,0.00001841422551461173
1730322734678,0.000018560002270309922
1730326414495,0.000018515083287921707
1730329971806,0.000018618885680142792
1730333448925,0.000018464900260284355
1730337021488,0.00001840166142314353
1730340536461,0.000018591190522586926
1730344355730,0.000018613569738847605
1730348082137,0.00001861467098065422
1730351066839,0.000018615437385644932
1730355216359,0.000018662422819532935
1730358809448,0.00001853160528267681
1730362133908,0.000018587147168210147
1730365388097,0.000018476403124067172
1730368989817,0.000018499893495053047
1730373509286,0.000018607309035978275
1730376699550,0.00001852911154615526
1730380220873,0.00001897273842003762
1730384220298,0.000018481624291258024
1730386808299,0.000018471406667257672
1730390607125,0.000018295315344748896
1730394805375,0.000018116735052365696
1730398045873,0.000018026172121644875
1730401724993,0.000017956149716309675
1730405982005,0.0000178209844330412
1730409293633,0.00001778500051132566
1730413158282,0.00001784882398827033
1730415928762,0.00001788431867569783
1730420288504,0.000017961129960298524
1730422965436,0.000017895756030761515
1730426977265,0.00001759982607270664
1730430274608,0.00001770691899734033
1730434612843,0.000017479673803676174
1730437517470,0.000017539443439071313
1730441498355,0.000017474757303173864
1730445256117,0.000017326533982648016
1730448952098,0.000017271248355279313
1730451662618,0.000017211069335483872
1730455629597,0.00001734364130196549
1730459878600,0.000017556988737287796
1730463333914,0.00001753203596326107
1730466146684,0.00001766134405962267
1730469891729,0.00001802306218660784
1730474046507,0.000017980756657303244
1730477093500,0.000017562525027946837
1730481581846,0.00001766803553263929
1730484980606,0.000017531112688475818
1730488649943,0.000017389243961996603
1730492492945,0.00001756579371401688
1730495969999,0.00001747654968415672
1730498879629,0.000017417175967861643
1730503018170,0.00001756281433344994
1730506235484,0.00001763077275821782
1730510357989,0.000017712531780047835
1730512961256,0.00001777266649995187
1730517077252,0.000017801742284537057
1730520644073,0.00001772951499857417
1730523978054,0.000017707423332637755
1730528191496,0.000017765394577093625
1730531974292,0.000017824174219716352
1730534735442,0.000017820476367476253
1730538060737,0.000017683062028759716
1730542738775,0.000017591480443788982
1730546529721,0.00001760787497721178
1730549274233,0.000017586694933776235
1730553359153,0.000017409958089087445
1730556702591,0.000017352722583520568
1730560019330,0.000017402369690297283
1730563431961,0.000017419643589874408
1730567633801,0.00001748786615979178
1730571234241,0.000017332645367473925
1730574942241,0.000017376642018435876
1730578042226,0.00001744957816235779
1730582039463,0.000017455362135139626
1730585229318,0.000017431752582097105
1730588744209,0.00001739334036494287
1730593156153,0.000017437907383486188
1730596281089,0.000017305612115616106
1730599540050,0.000017222484682361647
1730603582363,0.000016946604115675606
1730607258943,0.000017016514265707114
1730610253396,0.00001714297099021074
1730614454202,0.00001705513527118314
1730617417213,0.00001713996433229352
1730621128828,0.00001708084302139204
1730624854953,0.00001709744757831524
1730628153643,0.00001696165379715417
1730632498644,0.00001698259428572697
1730636293073,0.00001687505933072908
1730639196425,0.00001685381326663826
1730643218530,0.000016567360712853496
1730646609316,0.00001631938417024471
1730650314218,0.000016644514260312593
1730653767695,0.00001661640273036621
1730657724509,0.000016641540998573134
1730660879262,0.00001643455387618739
1730665096420,0.00001669775137738704
1730668742434,0.000016941245604235872
1730672213481,0.00001696921633068739
1730675397080,0.000016807949758508846
1730678994207,0.000016892411850457357
1730683346821,0.000016844093661121712
1730686878215,0.000016932668150489945
1730690334208,0.000017025017199227123
1730694052322,0.0000169440934886343
1730697665062,0.00001688204114776864
1730700970480,0.00001683243015096077
1730704129470,0.0000168646669395233
1730708008881,0.000016780832087361475
1730711898135,0.000016776025665247556
1730715652648,0.00001689101523657194
1730719284695,0.00001713212242540883
1730722783841,0.000017182206501791547
1730725238652,0.000017129801941974288
1730729122838,0.00001703122639480889
1730733685202,0.000016929867107332998
1730737158451,0.00001708579867286065
1730740469015,0.000016720094648486828
1730743538661,0.000016843126358938972
1730747239575,0.00001682821061559207
1730751028721,0.000016955286434591706
1730754524664,0.00001690694989062498
1730757661805,0.000016443008850907486
1730761962000,0.000016805818764314563
